TAB;BETRETEN;VERLASSEN;DAUER_SEKUNDEN
tab1;16:12:41;16:12:42;0,84
tab1;16:12:42;16:13:18;36,30
tab3;16:13:18;16:13:23;4,81
tab1;16:13:23;16:13:35;12,28
tab2;16:13:35;16:13:43;8,06
tab1;16:13:43;16:13:45;1,60
tab3;16:13:45;16:13:50;5,46
tab1;16:13:50;16:14:19;28,28
tab3;16:14:19;16:14:23;4,65


FELD;EINGABE;POSITION;ZEIT;TAB_BETRETEN
Tiere 1;Giraffe;1;16:12:46;16:12:42
Tiere 2;Fisch;2;16:12:47;16:12:42
Tiere 3;Bär;3;16:12:49;16:12:42
Tiere 4;Luchs;4;16:12:53;16:12:42
Tiere 5;Tiger;5;16:13:03;16:12:42
Tiere 6;Löwe;6;16:13:05;16:12:42
Tiere 7;Pinguin;7;16:13:07;16:12:42
Tiere 8;Schwein;8;16:13:11;16:12:42
Tiere 9;Elefant;9;16:13:13;16:12:42
Tiere 10;Jaguar;10;16:13:18;16:13:18
Gegenstände 1;Laptop;11;16:13:29;16:13:23
Gegenstände 2;Tasch;12;16:13:54;16:13:50
Gegenstände 2;Tasche;13;16:13:57;16:13:50
Gegenstände 3;Ring;13;16:13:58;16:13:50
Gegenstände 4;Handy;14;16:14:01;16:13:50
Gegenstände 5;Haube;15;16:14:04;16:13:50
Gegenstände 6;Kleid;16;16:14:06;16:13:50
Gegenstände 7;Lego;17;16:14:07;16:13:50
Gegenstände 8;Stein;18;16:14:11;16:13:50
Gegenstände 9;Foto;19;16:14:13;16:13:50
Gegenstände 10;Jacke;20;16:14:19;16:14:19


EVENT;Zeit;DETAILS
tab_switch;16:12:42;{"from":"tab1","to":"tab1"}
tab_switch;16:13:18;{"from":"tab1","to":"tab3"}
tab_switch;16:13:23;{"from":"tab3","to":"tab1"}
tab2_notification_shown;16:13:29;{"message":"Neue Aufgabe in Tab2 - sofort überprüfen."}
tab_switch;16:13:35;{"from":"tab1","to":"tab2"}
tab2_task_started;16:13:37;{"totalBubbles":10,"trigger":"first_bubble_click"}
tab2_task_finished;16:13:41;{"completedBubbles":10}
tab_switch;16:13:43;{"from":"tab2","to":"tab1"}
tab_switch;16:13:45;{"from":"tab1","to":"tab3"}
tab_switch;16:13:50;{"from":"tab3","to":"tab1"}
tab_switch;16:14:19;{"from":"tab1","to":"tab3"}


ID;TYP;TEXT;ANGEZEIGT;TAB_BETRETEN;BEANTWORTET;REAKTIONSZEIT_SEK;RICHTIG;FEHLER
0;number;Drücken Sie die Zahl 1;16:12:49;16:13:18;16:13:20;31,04;true;0
1;check;Bestätigen Sie diese Meldung;16:13:05;16:13:18;16:13:21;15,71;true;0
2;cross;Lehnen Sie diese Meldung ab;16:13:13;16:13:18;16:13:21;8,16;true;0
3;text;Schreibe das Wort hallo;16:13:41;16:13:45;16:13:49;7,51;true;0
4;number;Drücken Sie die Zahl 7;16:14:01;16:14:19;16:14:20;19,62;true;0
5;check;Bestätigen Sie diese Meldung;16:14:11;16:14:19;16:14:22;10,60;true;0


GESAMTDAUER_SEKUNDEN;102,28
GESAMT_FEHLER;0
